v1,site_code,year_actual,plot,block,site_name,continent,country,region,managed,burned,grazed,anthropogenic,habitat,elevation,latitude,longitude,rain_pet,mat_v2,mat_range_v2,iso_v2,temp_var_v2,max_temp_v2,min_temp_v2,ann_temp_range_v2,temp_wet_q_v2,temp_dry_q_v2,temp_warm_q_v2,temp_cold_q_v2,map_v2,map_wet_m_v2,map_dry_m_v2,map_var_v2,map_wet_q_v2,map_dry_q_v2,map_warm_q_v2,map_cold_q_v2,ai,pet,n_dep,experiment_type,n,p,k,exclose,trt,first_nutrient_year,first_fenced_year,year_trt,sum_int_cover,sum_nat_cover,sum_unk_cover,total_cover,int_rich,nat_rich,unk_rich,rich,site_year_rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,ambient_par,ground_par,pct_c,pct_c2,pct_n,pct_n2,ppm_p,ppm_k,ppm_ca,ppm_mg,ppm_s,ppm_na,ppm_zn,ppm_mn,ppm_fe,ppm_cu,ppm_b,ph,percentsand,percentsand_2,percentsilt,percentsilt_2,percentclay,percentclay_2,classification,richvegan,shan,simpson,even,site,soilts_post_trt_flag,soilts_after_n_treatment_yrs,soilts_pct_c,soilts_pct_n,soilts_ppm_p,soilts_ppm_k,soilts_ppm_ca,soilts_ppm_mg,soilts_ppm_s,soilts_ppm_na,soilts_ppm_zn,soilts_ppm_mn,soilts_ppm_fe,soilts_ppm_cu,soilts_ppm_b,soilts_organicmatter,soilts_ph,soilts_cationexchangecapacity,multiple_soildata_years,maxtrtyr,mintrtyr,has5yrsdata,has4yrsdata,has3yrsdata,has6yrsdata,iscontrol,ispretreatmentyr,istreatedyear,isfenced,newplotid,newblockid,avg_neighbor_rich,lagged_avg_neighbor_rich,avgtrtneighrichwithinblock,lagged_avgtrtneighrichwithinbloc,avgtrtneighrichwithinsite,lagged_avgtrtneighrichwithinsite,laggedrich,laggedlive_mass,changerich,changelive_mass,lagged_changelive_mass,lagged_changerich,rich_increase,rich_decrease,rich_nochange,changeground_par,changeambient_par,laggedeven,laggedshan,laggedsimpson,laggedplot_beta,changeevenness,changeshan,changesimpson,changeplot_beta,site_live_massyr,ave_site_live_mass,initial_site_rich,year,yr_in_plot,plst_id,site_code2,styr_id,duplicates,l_lmass,l_rich,l_nbrich,l_nbrichblock,l_simpson,l_even,l_ground_par,ihs_even,rich2,pais,tierra
10,"bldr.us",2012,12,2,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.97202,-105.2335,-726,9.904166,15.80833,41.27502,828.2085,29.1,-9.2,38.3,13.5,.2666667,20.58333,.2666667,487,74,17,43.89514,190,54,137,54,.3701,1151,1.9379,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,"2009",4,"5.2","46","0.1","51.3","4","3","1",8,16,40,7,15,"5","166",90,256,"NA","0.702755905511811","1778",1249.5,"1.108",1.108,"0.081",.081,16,104,1586,322,32,67,1.4,31,298,3.6,.6,7,"72",72,"19.1",19.1,"8.8",8.8,"Sandy Loam","8",1.1206727,2.4209911,.53892963,"bldr.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bldr.us_12","bldr.us_2",8.5263158,7.4210526,8.4444444,"7.55555555555556",8.444445,"7.5","6","52","2","38","-33","-4","TRUE","FALSE","FALSE","-62","30","0.639294941265606","1.14546276464224","2.43023707734162","6.6667","-0.100365313789589","-0.0247901092265699","-0.00924593634275039","-1.6667",3633.535,3534.463,17,6,6,2,1,5,0,4.49981,2.079442,2.143157,2.133509,.884177,-.6181703,7.130499,.5157578,64,"US","shortgrass prairie"
12,"bldr.us",2013,12,2,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.97202,-105.2335,-726,9.904166,15.80833,41.27502,828.2085,29.1,-9.2,38.3,13.5,.2666667,20.58333,.2666667,487,74,17,43.89514,190,54,137,54,.3701,1151,1.9379,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,"2009",5,"18","44","1","63","2","4","1",7,16,40,7,15,"5.7143","207.8",88.3,296.1,"NA","0.635349940688019","1686",1071.2,"1.108",1.108,"0.081",.081,16,104,1586,322,32,67,1.4,31,298,3.6,.6,7,"72",72,"19.1",19.1,"8.8",8.8,"Sandy Loam","7",1.5339129,3.8721951,.78827528,"bldr.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bldr.us_12","bldr.us_2",7.5789474,8.5263158,7.2222222,"8.44444444444444",7.611111,"8.44444444444444","8","90","-1","-1.7","38","2","FALSE","TRUE","FALSE","-178.3","-92","0.538929627476017","1.12067265541567","2.42099114099887","5","0.249345648340515","0.4132402040451","1.45120398095235","0.7143",2949.7,3534.463,17,7,6,2,1,6,0,4.48074,1.94591,2.025374,1.977163,1.353822,-.2379079,6.976535,.7234866,49,"US","shortgrass prairie"
13,"bnch.us",2007,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"0","108","0","153","0","8","0",9,29,51,38,3,"5.6667","40.55",135.6,176.15,"NA","0.364779874213836","318",116,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","9",1.9313519,5.886095,.87899611,"bnch.us","0","0","7.145","0.428","11","88","284","39","17","25","1.1","9","42","2.1","0.4","4.6","5.7","2.2","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","bnch.us_7","bnch.us_1",9.4482759,,11.111111,"NA",9.518518,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4259.75,8439.206,29,1,11,3,2,7,0,4.909709,2.197225,2.245832,2.407946,1.772593,-.1289748,4.75359,.7931731,81,"US","montane grassland"
16,"bnch.us",2008,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"0","110","0","135","0","10","0",11,27,51,38,3,"4.6364","54.3",317.8,372.10001,"NA","0.496825396825397","1575",782.5,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","11",1.775615,4.9376863,.74048898,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",9.6551724,9.4482759,11.222222,"11.1111111111111",9.62963,"9.51851851851852","9","135.6","2","182.200005","NA","NA","TRUE","FALSE","FALSE","666.5","1257","0.878996109303399","1.93135185474434","5.88609504651748","5.6667","-0.138507127624945","-0.1557368260183","-0.94840878263235","-1.0303",12981.25,8439.206,29,2,11,3,2,8,0,5.761422,2.397895,2.267494,2.417896,1.596897,-.3004445,6.662494,.685521,121,"US","montane grassland"
19,"bnch.us",2009,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",2,"0","74","0","88","0","9","0",10,29,51,38,3,"5.1","36.25",273.34999,309.59999,"NA","0.452698605215282","1649",746.5,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","10",1.9106906,5.5552367,.82980237,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",9.137931,9.6551724,10.888889,"11.2222222222222",9.807693,"9.62962962962963","11","317.800005","-1","-44.45001","182.200005","2","FALSE","TRUE","FALSE","-36","74","0.740488981678454","1.77561502872604","4.93768626388513","4.6364","0.089313383660703","0.1350755278351","0.61755046495275","0.4636",12333.75,8439.206,29,3,11,3,2,9,0,5.610753,2.302585,2.212434,2.387743,1.714741,-.1865677,6.615396,.7557712,100,"US","montane grassland"
22,"bnch.us",2010,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",3,"0","113","0","138","0","10","0",11,26,51,38,3,"4.6364","21.35",137.75,159.1,"NA","0.443657817109145","1695",752,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","11",2.0611711,6.772404,.85957511,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",8.3103448,9.137931,10.555556,"10.8888888888889",8.333333,"9.80769230769231","10","273.349995","1","-135.599995","-44.45001","-1","TRUE","FALSE","FALSE","5.5","46","0.829802365339157","1.91069055656114","5.55523672883788","5.1","0.0297727480569701","0.15048054446656","1.21716725409242","-0.4636",5969.05,8439.206,29,4,11,3,2,10,0,4.92544,2.397895,2.117501,2.356652,1.912856,-.1513171,6.622736,.7785159,121,"US","montane grassland"
25,"bnch.us",2011,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",4,"0","220","0","266","0","9","0",11,34,51,38,3,"4.6364","50.75",96.45,147.2,"NA","NA","NA",,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","11",1.9632367,5.6666667,.8187333,"bnch.us","1","4","8.073","0.526","7","88","313","55","16","26","352.8","18","96","2.1","0.2","14.9","5.4","2.8","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",9.4827586,8.3103448,10.777778,"10.5555555555556",9.555555,"8.33333333333333","11","137.75","0","-41.3","-135.599995","1","FALSE","FALSE","TRUE","NA","NA","0.859575113396127","2.0611711010277","6.7724039829303","4.6364","-0.0408418096048611","-0.0979343821840299","-1.10573731626363","0",5834.5,8439.206,29,5,11,3,2,11,0,4.569025,2.397895,2.249475,2.377486,1.734601,-.1999969,,.7472298,121,"US","montane grassland"
28,"bnch.us",2012,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",5,"0","85","0","93","0","9","0",10,29,51,38,3,"5.1","69.7",121.45,191.15,"NA","0.330388692579505","1415",467.5,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","10",1.8208851,4.7863863,.79080037,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",8.3793103,9.4827586,9.8888889,"10.7777777777778",8.555555,"9.55555555555556","11","96.45","-1","25","-41.3","0","FALSE","TRUE","FALSE","NA","NA","0.818733303791266","1.96323671884367","5.66666666666667","4.6364","-0.0279329372927219","-0.14235158340989","-0.88028039107176","0.4636",7385.265,8439.206,29,6,11,3,2,12,0,4.799503,2.302585,2.125766,2.291412,1.565776,-.2347097,6.147399,.7254684,100,"US","montane grassland"
31,"bnch.us",2013,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",6,"1","74","0","103","1","11","0",14,26,51,38,3,"3.6429","87.5",113.95,201.45,"NA","0.416850220264317","1816",757,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","14",2.2058718,7.3520444,.83585596,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",9.2413793,8.3793103,11.222222,"9.88888888888889",9.444445,"8.55555555555556","10","121.45","4","-7.5","25","-1","TRUE","FALSE","FALSE","289.5","401","0.790800366498544","1.82088513543378","4.78638627559491","5.1","0.04505559048125","0.38498665433632","2.56565807644944","-1.4571",7029.35,8439.206,29,7,11,3,2,13,0,4.73576,2.639057,2.223691,2.417896,1.994978,-.179299,6.629363,.7604229,196,"US","montane grassland"
34,"bnch.us",2014,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",7,"0","94","0","133","0","8","0",10,30,51,38,3,"5.1","111.25",238.1,349.35,"NA","0.497126436781609","1740",865,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","10",1.9423896,5.8826072,.84356909,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",8.4482759,9.2413793,10.666667,"11.2222222222222",8.592592,"9.44444444444444","14","113.95","-4","124.15","-7.5","4","FALSE","TRUE","FALSE","108","-76","0.835855956979794","2.2058717897701","7.35204435204435","3.6429","0.00771313315908406","-0.26348217790577","-1.46943710229377","1.4571",9889.042,8439.206,29,8,11,3,2,14,0,5.472691,2.302585,2.133962,2.367124,1.772,-.1701135,6.76273,.7663297,100,"US","montane grassland"
37,"bnch.us",2015,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",8,"1","103","0","112","1","9","0",11,25,51,38,3,"4.6364","156.25",180.6,336.85,"NA","0.232981220657277","1704",397,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","11",1.7731506,4.2870813,.73946122,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",7.6206897,8.4482759,8.6666667,"10.6666666666667",7.703704,"8.59259259259259","10","238.1","1","-57.5","124.15","-4","TRUE","FALSE","FALSE","-468","-36","0.843569090138878","1.94238961186433","5.88260724975058","5.1","-0.104107873567231","-0.16923905622945","-1.59552591003766","-0.4636",6332.512,8439.206,29,9,11,3,2,15,0,5.196285,2.397895,2.030867,2.159484,1.455606,-.3018335,5.983936,.6846948,121,"US","montane grassland"
40,"bnch.us",2016,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",9,"0","136","0","136","0","12","0",12,28,51,38,3,"4.25","21.1",348.4,369.5,"NA","0.384816753926702","1910",735,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","12",1.9679003,5.4689533,.79194134,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",8.5172414,7.6206897,10.222222,"8.66666666666667",8.703704,"7.7037037037037","11","180.6","1","167.8","-57.5","1","TRUE","FALSE","FALSE","338","206","0.739461216571647","1.77315055563488","4.28708133971292","4.6364","0.052480118789313","0.19474973484556","1.18187194236869","-0.3864",11768.45,8439.206,29,10,11,3,2,16,0,5.853351,2.484907,2.142092,2.324564,1.699087,-.233268,6.599871,.7263631,144,"US","montane grassland"
43,"bnch.us",2017,7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",10,"0","103","0","104","0","12","0",13,30,51,38,3,"3.9231","12.95",193.3,206.25,"NA","0.659018143009605","1874",1235,"7.145",7.145,"0.428",.428,11,88,284,39,17,25,1.1,9,42,2.1,.4,5.7,"71.1",71.1,"27.2",27.2,"1.6",1.6,"Sandy Loam","13",2.0275751,6.334407,.79049324,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_7","bnch.us_1",8.0689655,8.5172414,10.222222,"10.2222222222222",8.222222,"8.7037037037037","12","348.4","1","-155.1","167.8","1","TRUE","FALSE","FALSE","500","-36","0.79194133536096","1.96790029048044","5.46895328208161","4.25","-0.00144809096433995","0.0596748488123602","0.865453745736841","-0.3269",9048.35,8439.206,29,11,11,3,2,17,0,5.264244,2.564949,2.088025,2.324564,1.845996,-.2350982,7.118826,.7252275,169,"US","montane grassland"
14,"bnch.us",2007,20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"2","85","0","152","1","7","0",9,29,51,38,3,"5.6667","76.75",217.5,294.25,"NA","0.662813102119461","519",344,"8.961",8.961,"0.647",.647,14,104,329,48,19,19,1.5,8,42,1.8,.4,5.7,"71.2",71.2,"27.1",27.1,"1.6",1.6,"Sandy Loam","9",1.6002094,3.7506494,.7282867,"bnch.us","0","0","8.961","0.647","14","104","329","48","19","19","1.5","8","42","1.8","0.4","4.6","5.7","2.5","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","bnch.us_20","bnch.us_2",9.4482759,,9.5555556,"NA",9.518518,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4259.75,8439.206,29,1,11,4,2,7,0,5.382199,2.197225,2.245832,2.257123,1.321929,-.3170605,5.840641,.6756859,81,"US","montane grassland"
17,"bnch.us",2008,20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"0.5","115.5","0","141","1","8","0",10,27,51,38,3,"5.1","28.4",267.4,295.8,"NA","0.615384615384615","1638",1008,"8.961",8.961,"0.647",.647,14,104,329,48,19,19,1.5,8,42,1.8,.4,5.7,"71.2",71.2,"27.1",27.1,"1.6",1.6,"Sandy Loam","10",1.3743374,2.7078453,.59686713,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_20","bnch.us_2",9.6896552,9.4482759,11,"9.55555555555556",9.62963,"9.51851851851852","9","217.500005","1","49.899995","NA","NA","TRUE","FALSE","FALSE","664","1119","0.728286698028717","1.60020943225574","3.75064935064935","5.6667","-0.13141956510386","-0.22587206948487","-1.04280407688198","-0.5667",12981.25,8439.206,29,2,11,4,2,8,0,5.588746,2.302585,2.271059,2.397895,.9961532,-.5160608,6.915723,.5661367,100,"US","montane grassland"
20,"bnch.us",2009,20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",2,"NA","NA","NA","NA","NA","NA","NA",,29,51,38,3,"NA","14.1",383.9,398,"NA","0.426416256157635","1624",692.5,"8.961",8.961,"0.647",.647,14,104,329,48,19,19,1.5,8,42,1.8,.4,5.7,"71.2",71.2,"27.1",27.1,"1.6",1.6,"Sandy Loam","NA",,,,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_20","bnch.us_2",,9.6896552,11.111111,"11",9.807693,"9.62962962962963","10","267.4","NA","116.5","49.899995","1","NA","NA","NA","-315.5","-14","0.596867132924857","1.37433736277087","2.70784527376737","5.1","NA","NA","NA","NA",12333.75,8439.206,29,3,11,4,2,9,0,5.950382,,,2.407946,,,6.540308,,,"US","montane grassland"
23,"bnch.us",2010,20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",3,"0","136.5","0","156.5","0","8","0",9,26,51,38,3,"5.6667","46.7",286.55,333.25,"NA","0.347546728971963","1712",595,"8.961",8.961,"0.647",.647,14,104,329,48,19,19,1.5,8,42,1.8,.4,5.7,"71.2",71.2,"27.1",27.1,"1.6",1.6,"Sandy Loam","9",1.6276547,3.9540299,.7407776,"bnch.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_20","bnch.us_2",8.3793103,,8.2222222,"11.1111111111111",8.333333,"9.80769230769231","NA","383.9","NA","-97.350005","116.5","NA","NA","NA","NA","-97.5","88","NA","NA","NA","NA","NA","NA","NA","NA",5969.05,8439.206,29,4,11,4,2,10,0,5.657913,2.197225,2.125766,2.106841,1.374735,-.3000548,6.388561,.6857529,81,"US","montane grassland"
26,"bnch.us",2011,20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668,-121.968,787,6.770833,11.075,42.92636,564.6377,19.1,-6.7,25.8,1.133333,13.86667,14.25,.6999999,1618,274,24,65.97735,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",4,"0","338","0","428","0","8","0",9,34,51,38,3,"5.6667","84.350005",190.35,274.7,"NA","NA","NA",,"8.961",8.961,"0.647",.647,14,104,329,48,19,19,1.5,8,42,1.8,.4,5.7,"71.2",71.2,"27.1",27.1,"1.6",1.6,"Sandy Loam","9",1.7569699,4.5387512,.79963145,"bnch.us","1","4","7.847","0.568","7","100","408","56","15","23","193.8","15","71","1.9","0.1","10.5","5.8","2.9","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","bnch.us_20","bnch.us_2",9.5517241,8.3793103,10.555556,"8.22222222222222",9.555555,"8.33333333333333","9","286.549995","0","-96.199995","-97.350005","NA","FALSE","FALSE","TRUE","NA","NA","0.740777595715526","1.62765473964619","3.95402994712839","5.6667","0.0588538564590589","0.12931513988286","0.58472129172196","0",5834.5,8439.206,29,5,11,4,2,11,0,5.248865,2.197225,2.256722,2.356652,1.512652,-.2236043,,.7323804,81,"US","montane grassland"
