"","V1","site_code","year","plot","block","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","RAIN_PET","MAT_v2","MAT_RANGE_v2","ISO_v2","TEMP_VAR_v2","MAX_TEMP_v2","MIN_TEMP_v2","ANN_TEMP_RANGE_v2","TEMP_WET_Q_v2","TEMP_DRY_Q_v2","TEMP_WARM_Q_v2","TEMP_COLD_Q_v2","MAP_v2","MAP_WET_M_v2","MAP_DRY_M_v2","MAP_VAR_v2","MAP_WET_Q_v2","MAP_DRY_Q_v2","MAP_WARM_Q_v2","MAP_COLD_Q_v2","AI","PET","N_Dep","experiment_type","N","P","K","Exclose","trt","first_nutrient_year","first_fenced_year","year_trt","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","pct_C","pct_N","ppm_P","ppm_K","ppm_Ca","ppm_Mg","ppm_S","ppm_Na","ppm_Zn","ppm_Mn","ppm_Fe","ppm_Cu","ppm_B","pH","PercentSand","PercentSilt","PercentClay","Classification","rich.vegan","shan","simpson","even","site","soilts_post_trt_flag","soilts_after_n_treatment_yrs","soilts_pct_C","soilts_pct_N","soilts_ppm_P","soilts_ppm_K","soilts_ppm_Ca","soilts_ppm_Mg","soilts_ppm_S","soilts_ppm_Na","soilts_ppm_Zn","soilts_ppm_Mn","soilts_ppm_Fe","soilts_ppm_Cu","soilts_ppm_B","soilts_OrganicMatter","soilts_pH","soilts_CationExchangeCapacity","multiple_soildata_years","max.trt.yr","min.trt.yr","has.5.yrs.data","has.4.yrs.data","has.3.yrs.data","has.6.yrs.data","is.control","is.PretreatmentYr","is.TreatedYear","is.Fenced","newplotid","newblockid","avg_neighbor_rich","lagged_avg_neighbor_rich","avg.trt.neigh.rich.within.block","lagged_avg.trt.neigh.rich.within.block","avg.trt.neigh.rich.within.site","lagged_avg.trt.neigh.rich.within.site","laggedrich","laggedlive_mass","changerich","changelive_mass","lagged_changelive_mass","lagged_changerich","rich_increase","rich_decrease","rich_nochange","changeGround_PAR","changeAmbient_PAR","laggedeven","laggedshan","laggedsimpson","laggedplot_beta","changeEvenness","changeShan","changeSimpson","changePlot_beta","site_live_mass.yr","ave_site_live_mass","initial_site_rich","singleton","site.by.yeardummy"
"11",11,"bldr.us","2013",10,1,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,-726,9.90416662643353,15.8083332230647,41.2750212645924,828.208517466782,29.1000003814697,-9.19999980926514,38.3000001907349,13.4999999503295,0.266666650772095,20.5833331743876,0.266666650772095,487,74,17,43.8951371051202,190,54,137,54,0.3701,1151,1.9379,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2009,5,7.1,34,2,43.1,3,3,1,7,16,40,7,15,5.7143,239.4,133.1,372.5,NA,0.572710622710623,1638,938.1,1.335,0.097,15,87,1390,268,27,78,1.1,24,259,3,0.6,6.7,72,17.1,10.8,"Sandy Loam",7,1.04337564251439,1.95330227863009,0.53618901315712,"bldr.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bldr.us_10","bldr.us_1",7.57894736842105,8.42105263157895,8,8.44444444444444,7.61111111111111,8.44444444444444,10,134,-3,-0.900000000000006,-4.5,4,FALSE,TRUE,FALSE,-478.4,-139,0.559626716617516,1.28858813532469,2.37018823559157,4,-0.023437703460396,-0.2452124928103,-0.41688595696148,1.7143,2949.7,3534.46258333333,17,FALSE,"bldr.us_2013"
"12",12,"bldr.us","2013",12,2,"Boulder South Campus","North America","US","Central plains (North America)",1,0,0,0,"shortgrass prairie",1633,39.972022,-105.233544,-726,9.90416662643353,15.8083332230647,41.2750212645924,828.208517466782,29.1000003814697,-9.19999980926514,38.3000001907349,13.4999999503295,0.266666650772095,20.5833331743876,0.266666650772095,487,74,17,43.8951371051202,190,54,137,54,0.3701,1151,1.9379,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2009,5,18,44,1,63,2,4,1,7,16,40,7,15,5.7143,207.8,88.3,296.1,NA,0.635349940688019,1686,1071.2,1.108,0.081,16,104,1586,322,32,67,1.4,31,298,3.6,0.6,7,72,19.1,8.8,"Sandy Loam",7,1.53391285946077,3.87219512195122,0.788275275816532,"bldr.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bldr.us_12","bldr.us_2",7.57894736842105,8.52631578947368,7.22222222222222,8.44444444444444,7.61111111111111,8.44444444444444,8,90,-1,-1.7,38,2,FALSE,TRUE,FALSE,-178.3,-92,0.538929627476017,1.12067265541567,2.42099114099887,5,0.249345648340515,0.4132402040451,1.45120398095235,0.7143,2949.7,3534.46258333333,17,FALSE,"bldr.us_2013"
"13",13,"bnch.us","2007",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,0,0,108,0,153,0,8,0,9,29,51,38,3,5.6667,40.55,135.6,176.15,NA,0.364779874213836,318,116,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",9,1.93135185474434,5.88609504651748,0.878996109303399,"bnch.us",0,0,"7.145","0.428",11,88,284,39,17,25,1.1,9,42,2.1,0.4,4.6,5.7,2.2,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"bnch.us_7","bnch.us_1",9.44827586206897,NA,11.1111111111111,NA,9.51851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4259.74998,8439.20622227273,29,FALSE,"bnch.us_2007"
"14",14,"bnch.us","2007",20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,0,2,85,0,152,1,7,0,9,29,51,38,3,5.6667,76.75,217.500005,294.250005,NA,0.662813102119461,519,344,8.961,0.647,14,104,329,48,19,19,1.5,8,42,1.8,0.4,5.7,71.2,27.1,1.6,"Sandy Loam",9,1.60020943225574,3.75064935064935,0.728286698028717,"bnch.us",0,0,"8.961","0.647",14,104,329,48,19,19,1.5,8,42,1.8,0.4,4.6,5.7,2.5,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"bnch.us_20","bnch.us_2",9.44827586206897,NA,9.55555555555556,NA,9.51851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4259.74998,8439.20622227273,29,FALSE,"bnch.us_2007"
"15",15,"bnch.us","2007",25,3,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,0,5,38,0,78,1,6,0,8,29,51,38,3,6.375,133.75,66.7,200.45,NA,0.270998023715415,2024,548.5,7.48,0.559,14,106,241,31,24,19,1,8,40,1.7,0.4,5.5,69,25.3,5.6,"Sandy Loam",8,1.66210278422643,3.88010204081633,0.799302481417069,"bnch.us",0,0,"7.48","0.559",14,106,241,31,24,19,1,8,40,1.7,0.4,4.6,5.5,2.1,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"bnch.us_25","bnch.us_3",9.48275862068965,NA,7.88888888888889,NA,9.51851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4259.74998,8439.20622227273,29,FALSE,"bnch.us_2007"
"16",16,"bnch.us","2008",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,1,0,110,0,135,0,10,0,11,27,51,38,3,4.6364,54.3,317.800005,372.100005,NA,0.496825396825397,1575,782.5,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",11,1.77561502872604,4.93768626388513,0.740488981678454,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_7","bnch.us_1",9.6551724137931,9.44827586206897,11.2222222222222,11.1111111111111,9.62962962962963,9.51851851851852,9,135.6,2,182.200005,NA,NA,TRUE,FALSE,FALSE,666.5,1257,0.878996109303399,1.93135185474434,5.88609504651748,5.6667,-0.138507127624945,-0.1557368260183,-0.94840878263235,-1.0303,12981.25,8439.20622227273,29,FALSE,"bnch.us_2008"
"17",17,"bnch.us","2008",20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,1,0.5,115.5,0,141,1,8,0,10,27,51,38,3,5.1,28.4,267.4,295.8,NA,0.615384615384615,1638,1008,8.961,0.647,14,104,329,48,19,19,1.5,8,42,1.8,0.4,5.7,71.2,27.1,1.6,"Sandy Loam",10,1.37433736277087,2.70784527376737,0.596867132924857,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_20","bnch.us_2",9.68965517241379,9.44827586206897,11,9.55555555555556,9.62962962962963,9.51851851851852,9,217.500005,1,49.899995,NA,NA,TRUE,FALSE,FALSE,664,1119,0.728286698028717,1.60020943225574,3.75064935064935,5.6667,-0.13141956510386,-0.22587206948487,-1.04280407688198,-0.5667,12981.25,8439.20622227273,29,FALSE,"bnch.us_2008"
"18",18,"bnch.us","2008",25,3,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,1,25,124.5,0,174.5,1,8,0,10,27,51,38,3,5.1,146.65,362.15,508.8,NA,0.256792577866137,1509,387.5,7.48,0.559,14,106,241,31,24,19,1,8,40,1.7,0.4,5.5,69,25.3,5.6,"Sandy Loam",10,1.80567879633641,4.95912218557876,0.784196337338609,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_25","bnch.us_3",9.68965517241379,9.48275862068965,6.66666666666667,7.88888888888889,9.62962962962963,9.51851851851852,8,66.7,2,295.45,NA,NA,TRUE,FALSE,FALSE,-161,-515,0.799302481417069,1.66210278422643,3.88010204081633,6.375,-0.01510614407846,0.14357601210998,1.07902014476243,-1.275,12981.25,8439.20622227273,29,FALSE,"bnch.us_2008"
"19",19,"bnch.us","2009",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,2,0,74,0,88,0,9,0,10,29,51,38,3,5.1,36.25,273.349995,309.599995,NA,0.452698605215282,1649,746.5,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",10,1.91069055656114,5.55523672883788,0.829802365339157,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_7","bnch.us_1",9.13793103448276,9.6551724137931,10.8888888888889,11.2222222222222,9.80769230769231,9.62962962962963,11,317.800005,-1,-44.45001,182.200005,2,FALSE,TRUE,FALSE,-36,74,0.740488981678454,1.77561502872604,4.93768626388513,4.6364,0.089313383660703,0.1350755278351,0.61755046495275,0.4636,12333.749965,8439.20622227273,29,FALSE,"bnch.us_2009"
"20",21,"bnch.us","2009",25,3,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,2,13,63.5,0,113.5,1,8,0,10,29,51,38,3,5.1,33.35,365.6,398.95,NA,0.245226730310263,1676,411,7.48,0.559,14,106,241,31,24,19,1,8,40,1.7,0.4,5.5,69,25.3,5.6,"Sandy Loam",10,1.86748466180182,5.27258774173744,0.811038283659489,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_25","bnch.us_3",9.13793103448276,9.68965517241379,NA,6.66666666666667,9.80769230769231,9.62962962962963,10,362.15,0,3.45000000000005,295.45,2,FALSE,FALSE,TRUE,23.5,167,0.784196337338609,1.80567879633641,4.95912218557876,5.1,0.02684194632088,0.0618058654654099,0.31346555615868,0,12333.749965,8439.20622227273,29,FALSE,"bnch.us_2009"
"21",22,"bnch.us","2010",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,0,113,0,138,0,10,0,11,26,51,38,3,4.6364,21.35,137.75,159.1,NA,0.443657817109145,1695,752,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",11,2.0611711010277,6.7724039829303,0.859575113396127,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_7","bnch.us_1",8.31034482758621,9.13793103448276,10.5555555555556,10.8888888888889,8.33333333333333,9.80769230769231,10,273.349995,1,-135.599995,-44.45001,-1,TRUE,FALSE,FALSE,5.5,46,0.829802365339157,1.91069055656114,5.55523672883788,5.1,0.0297727480569701,0.15048054446656,1.21716725409242,-0.4636,5969.050025,8439.20622227273,29,FALSE,"bnch.us_2010"
"22",23,"bnch.us","2010",20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,0,136.5,0,156.5,0,8,0,9,26,51,38,3,5.6667,46.7,286.549995,333.249995,NA,0.347546728971963,1712,595,8.961,0.647,14,104,329,48,19,19,1.5,8,42,1.8,0.4,5.7,71.2,27.1,1.6,"Sandy Loam",9,1.62765473964619,3.95402994712839,0.740777595715526,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_20","bnch.us_2",8.37931034482759,NA,8.22222222222222,11.1111111111111,8.33333333333333,9.80769230769231,NA,383.9,NA,-97.350005,116.5,NA,NA,NA,NA,-97.5,88,NA,NA,NA,NA,NA,NA,NA,NA,5969.050025,8439.20622227273,29,FALSE,"bnch.us_2010"
"23",24,"bnch.us","2010",25,3,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,2,73,0,160,2,4,0,7,26,51,38,3,7.2857,80.5,182.100005,262.600005,NA,0.213053479010926,1739,370.5,7.48,0.559,14,106,241,31,24,19,1,8,40,1.7,0.4,5.5,69,25.3,5.6,"Sandy Loam",7,1.16277311982067,2.56204963971177,0.597547178827944,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_25","bnch.us_3",8.44827586206897,9.13793103448276,6.22222222222222,NA,8.33333333333333,9.80769230769231,10,365.6,-3,-183.499995,3.45000000000005,0,FALSE,TRUE,FALSE,-40.5,63,0.811038283659489,1.86748466180182,5.27258774173744,5.1,-0.213491104831545,-0.70471154198115,-2.71053810202567,2.1857,5969.050025,8439.20622227273,29,FALSE,"bnch.us_2010"
"24",25,"bnch.us","2011",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,0,220,0,266,0,9,0,11,34,51,38,3,4.6364,50.75,96.45,147.2,NA,NA,NA,NA,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",11,1.96323671884367,5.66666666666667,0.818733303791266,"bnch.us",1,4,"8.073","0.526",7,88,313,55,16,26,352.8,18,96,2.1,0.2,14.9,5.4,2.8,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_7","bnch.us_1",9.48275862068965,8.31034482758621,10.7777777777778,10.5555555555556,9.55555555555556,8.33333333333333,11,137.75,0,-41.3,-135.599995,1,FALSE,FALSE,TRUE,NA,NA,0.859575113396127,2.0611711010277,6.7724039829303,4.6364,-0.0408418096048611,-0.0979343821840299,-1.10573731626363,0,5834.499975,8439.20622227273,29,FALSE,"bnch.us_2011"
"25",26,"bnch.us","2011",20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,0,338,0,428,0,8,0,9,34,51,38,3,5.6667,84.350005,190.35,274.700005,NA,NA,NA,NA,8.961,0.647,14,104,329,48,19,19,1.5,8,42,1.8,0.4,5.7,71.2,27.1,1.6,"Sandy Loam",9,1.75696987952905,4.53875123885035,0.799631452174585,"bnch.us",1,4,"7.847","0.568",7,100,408,56,15,23,193.8,15,71,1.9,0.1,10.5,5.8,2.9,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_20","bnch.us_2",9.55172413793103,8.37931034482759,10.5555555555556,8.22222222222222,9.55555555555556,8.33333333333333,9,286.549995,0,-96.199995,-97.350005,NA,FALSE,FALSE,TRUE,NA,NA,0.740777595715526,1.62765473964619,3.95402994712839,5.6667,0.0588538564590589,0.12931513988286,0.58472129172196,0,5834.499975,8439.20622227273,29,FALSE,"bnch.us_2011"
"26",27,"bnch.us","2011",25,3,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,6,190,0,336,1,6,0,8,34,51,38,3,6.375,72.8,140.45,213.25,NA,NA,NA,NA,7.48,0.559,14,106,241,31,24,19,1,8,40,1.7,0.4,5.5,69,25.3,5.6,"Sandy Loam",8,1.50437689671356,3.6009186016841,0.723452362838861,"bnch.us",1,4,"9.541","0.68",8,136,434,66,9,27,175,18,62,1.5,0.1,10.6,5.9,3.4,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_25","bnch.us_3",9.58620689655172,8.44827586206897,7.33333333333333,6.22222222222222,9.55555555555556,8.33333333333333,7,182.100005,1,-41.650005,-183.499995,-3,TRUE,FALSE,FALSE,NA,NA,0.597547178827944,1.16277311982067,2.56204963971177,7.2857,0.125905184010917,0.34160377689289,1.03886896197233,-0.9107,5834.499975,8439.20622227273,29,FALSE,"bnch.us_2011"
"27",28,"bnch.us","2012",7,1,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,5,0,85,0,93,0,9,0,10,29,51,38,3,5.1,69.7,121.45,191.15,NA,0.330388692579505,1415,467.5,7.145,0.428,11,88,284,39,17,25,1.1,9,42,2.1,0.4,5.7,71.1,27.2,1.6,"Sandy Loam",10,1.82088513543378,4.78638627559491,0.790800366498544,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_7","bnch.us_1",8.37931034482759,9.48275862068965,9.88888888888889,10.7777777777778,8.55555555555556,9.55555555555556,11,96.45,-1,25,-41.3,0,FALSE,TRUE,FALSE,NA,NA,0.818733303791266,1.96323671884367,5.66666666666667,4.6364,-0.0279329372927219,-0.14235158340989,-0.88028039107176,0.4636,7385.265,8439.20622227273,29,FALSE,"bnch.us_2012"
"28",29,"bnch.us","2012",20,2,"Bunchgrass (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1318.083,44.27668543,-121.9680169,787,6.7708332836628,11.0749999880791,42.9263562255951,564.637688803783,19.1000003814697,-6.69999980926514,25.8000001907349,1.13333330551783,13.8666666348775,14.2499998410543,0.699999928474426,1618,274,24,65.9773459036054,775,117,123,721,1.9348,860,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,5,0,117,0,142,0,6,0,7,29,51,38,3,7.2857,137.55,257.8,395.35,NA,0.420619235836627,1518,638.5,8.961,0.647,14,104,329,48,19,19,1.5,8,42,1.8,0.4,5.7,71.2,27.1,1.6,"Sandy Loam",7,1.32860152086707,2.71167294244217,0.682766119243518,"bnch.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"bnch.us_20","bnch.us_2",8.48275862068965,9.55172413793103,9.22222222222222,10.5555555555556,8.55555555555556,9.55555555555556,9,190.35,-2,67.45,-96.199995,0,FALSE,TRUE,FALSE,NA,NA,0.799631452174585,1.75696987952905,4.53875123885035,5.6667,-0.116865332931067,-0.42836835866198,-1.82707829640818,1.619,7385.265,8439.20622227273,29,FALSE,"bnch.us_2012"
